x_RepliconName	RepliconAccession	Start	Stop	Strand	GeneID	sce_ORFid	Locus	LocusTag	ProteinProduct	Length	ProteinName	oldGeneId	replacingGeneIds	replacingSceORFs
6	AP012218.1	1161404	1162615	+	-	YIL123W	SIM1	KLMA_60543	BAO41834.1	403	septation protein SUN4			
6	AP012218.1	1163999	1165006	+	-		-	KLMA_60545	BAO41836.1	335	hypothetical protein KLMA_60545			
6	AP012218.1	1165741	1167555	-	-	YBR049C	REB1	KLMA_60546	BAO41837.1	604	DNA-binding protein REB1			
6	AP012218.1	1168032	1170566	-	-	YDR027C	VPS54	KLMA_60547	BAO41838.1	844	vacuolar protein sorting-associated protein 54			
6	AP012218.1	1170983	1173520	-	-	YDR028C	REG1	KLMA_60548	BAO41839.1	845	protein HEX2			
6	AP012218.1	1174809	1175405	-	-	YDR032C	PST2	KLMA_60549	BAO41840.1	198	protoplast secreted protein 2			
6	AP012218.1	1176082	1177092	-	-		-	KLMA_60551	BAO41842.1	336	uncharacterized protein YBR053C			
6	AP012218.1	1177379	1178854	-	-	YHR032W	ERC1	KLMA_60552	BAO41843.1	491	uncharacterized transporter C4B3.13			
6	AP012218.1	1179634	1180995	+	-		-	KLMA_60553	BAO41844.1	453	putative agmatinase 1	gi_574144054_dbj_BAO41844.1_	KLMA_60553	KLMA_60553
6	AP012218.1	1181169	1183418	-	-	YDR034C	LYS14	KLMA_60554	BAO41845.1	749	lysine biosynthesis regulatory protein LYS14			
6	AP012218.1	1183783	1186413	-	-	YBR055C	PRP6	KLMA_60555	BAO41846.1	876	pre-mRNA-splicing factor 6			
6	AP012218.1	1186773	1188530	-	-	YBR296C	PHO89	KLMA_60556	BAO41847.1	585	phosphate permease PHO89	gi_574144057_dbj_BAO41847.1_	PHO89_KLMA_60556	YBR296C
6	AP012218.1	1190005	1191504	-	-		mtr	KLMA_60557	BAO41848.1	499	N-amino acid transport system protein	gi_574144058_dbj_BAO41848.1_	mtr_KLMA_60557	mtr_KLMA_60557
6	AP012218.1	1193970	1195673	+	-		-	KLMA_60558	BAQ55768.1	567	aminotriazole resistance protein	gi_764014367_dbj_BAQ55768.1_	KLMA_60558	KLMA_60558
7	AP012219.1	2144	3847	-	-		-	KLMA_70001	BAO41849.1	567	aminotriazole resistance protein	gi_574144060_dbj_BAO41849.1_	KLMA_70001	KLMA_70001
7	AP012219.1	4778	6283	-	-		-	KLMA_70002	BAO41850.1	501	arylsulfatase			
7	AP012219.1	6510	8075	-	-	YDL245C	HXT15	KLMA_70003	BAO41851.1	521	hexose transporter HXT9	gi_574144062_dbj_BAO41851.1_	HXT15_KLMA_70003	YDL245C
7	AP012219.1	9333	9884	-	-		-	KLMA_70004	BAO41852.1	183	conserved hypothetical protein			
7	AP012219.1	10561	11946	-	-		-	KLMA_70005	BAO41853.1	461	conserved hypothetical membrane protein			
7	AP012219.1	12861	14636	-	-		-	KLMA_70006	BAO41854.1	591	uncharacterized transcriptional regulatory protein YNR063W			
7	AP012219.1	16601	18160	+	-	YER056C	FCY2	KLMA_70007	BAO41855.1	519	purine-cytosine permease FCY2	gi_574144066_dbj_BAO41855.1_	FCY2_KLMA_70007	YER056C
7	AP012219.1	18720	20009	-	-		-	KLMA_70008	BAO41856.2	406	conserved hypothetical protein			
7	AP012219.1	19805	20908	-	-		-	KLMA_70009	BAO41857.1	367	flocculation protein FLO9			
7	AP012219.1	22101	23372	-	-	YPR201W	ARR3	KLMA_70010	BAO41858.1	423	arsenical-resistance protein ACR3			
7	AP012219.1	25613	26800	-	-		-	KLMA_70011	BAO41859.1	395	uncharacterized protein YJL171C			
7	AP012219.1	28424	29539	+	-		-	KLMA_70012	BAO41860.1	371	1-aminocyclopropane-1-carboxylate oxidase			
7	AP012219.1	30588	32285	+	-	YBR293W	VBA2	KLMA_70013	BAO41861.1	565	vacuolar basic amino acid transporter 2			
7	AP012219.1	32932	35346	+	-	YML035C	AMD1	KLMA_70014	BAO41862.1	804	AMP deaminase	gi_574144073_dbj_BAO41862.1_	AMD1_KLMA_70014	YML035C
7	AP012219.1	35495	36568	-	-	YDR459C	PFA5	KLMA_70015	BAO41863.1	357	palmitoyltransferase PFA5			
7	AP012219.1	37247	38224	+	-	YOR246C	ENV9	KLMA_70016	BAO41864.1	325	uncharacterized oxidoreductase YOR246C			
7	AP012219.1	38625	41906	+	-	YPL160W	CDC60	KLMA_70017	BAO41865.1	1093	leucyl-tRNA synthetase	gi_574144076_dbj_BAO41865.1_	CDC60_KLMA_70017	YPL160W
7	AP012219.1	43138	43680	-	-	YPL159C	PET20	KLMA_70019	BAO41867.1	180	protein PET20			
7	AP012219.1	44392	45708	+	-		-	KLMA_70020	BAO41868.1	438	putative esterase YMR210W			
7	AP012219.1	45897	47708	-	-	YPL158C	AIM44	KLMA_70021	BAO41869.1	603	uncharacterized protein YPL158C			
7	AP012219.1	49077	49973	+	-	YPL157W	TGS1	KLMA_70022	BAO41870.1	298	trimethylguanosine synthase			
7	AP012219.1	50107	50982	-	-	YPL156C	PRM4	KLMA_70023	BAO41871.1	291	pheromone-regulated membrane protein 4			
7	AP012219.1	51935	54001	-	-	YPL155C	KIP2	KLMA_70024	BAO41872.1	688	kinesin-like protein KIP2			
7	AP012219.1	54966	56192	-	-	YPL154C	PEP4	KLMA_70025	BAO41873.1	408	saccharopepsin			
7	AP012219.1	56840	58438	+	-	YFL049W	SWP82	KLMA_70026	BAO41874.1	532	SWI/SNF global transcription activator complex subunit SWP82			
7	AP012219.1	58594	59895	-	-	YFL048C	EMP47	KLMA_70027	BAO41875.1	433	protein EMP47			
7	AP012219.1	60399	60806	-	-		-	KLMA_70028	BAO41876.1	135	conserved hypothetical protein			
7	AP012219.1	61036	63099	+	-	YFL047W	RGD2	KLMA_70029	BAO41877.1	687	rho-GTPase-activating protein RGD2			
7	AP012219.1	63412	63867	-	-		-	KLMA_70030	BAO41878.1	151	protein SIC1			
7	AP012219.1	64777	65532	+	-	YLR078C	BOS1	KLMA_70031	BAO41879.1	251	protein transport protein BOS1			
7	AP012219.1	65616	67436	-	-	YLR077W	FMP25	KLMA_70032	BAO41880.1	606	protein FMP25			
7	AP012219.1	67793	68476	+	-	YFL046W	FMP32	KLMA_70033	BAO41881.1	227	protein FMP32			
7	AP012219.1	68593	69357	-	-	YFL045C	SEC53	KLMA_70034	BAO41882.1	254	phosphomannomutase	gi_574144093_dbj_BAO41882.1_	SEC53_KLMA_70034	YFL045C
7	AP012219.1	70578	72011	+	-		-	KLMA_70035	BAO41883.1	477	hypothetical protein KLMA_70035			
7	AP012219.1	72038	73492	+	-		-	KLMA_70036	BAO41884.1	484	hypothetical protein KLMA_70036			
7	AP012219.1	73771	74433	-	-	YLR075W	RPL10	KLMA_70037	BAO41885.1	220	60S ribosomal protein L10			
7	AP012219.1	75070	75573	+	-	YLR074C	BUD20	KLMA_70039	BAO41887.1	167	bud site selection protein 20			
7	AP012219.1	75742	76665	-	-	YFL044C	OTU1	KLMA_70040	BAO41888.1	307	ubiquitin thioesterase OTU1			
7	AP012219.1	77143	77730	+	-	YLR073C	RFU1	KLMA_70041	BAO41889.1	195	regulator of free ubiquitin chains 1			
7	AP012219.1	77982	80234	-	-		-	KLMA_70042	BAO41890.1	750	uncharacterized protein YFL042C			
7	AP012219.1	81022	83970	+	-	YLR071C	RGR1	KLMA_70043	BAO41891.1	982	mediator of RNA polymerase II transcription subunit 14			
7	AP012219.1	84956	86020	+	-		XYL2	KLMA_70044	BAO41892.1	354	sorbitol dehydrogenase 1	gi_574144103_dbj_BAO41892.1_	XYL2_KLMA_70044	XYL2_KLMA_70044
7	AP012219.1	86418	88262	+	-	YFL041W	FET5	KLMA_70045	BAO41893.1	614	iron transport multicopper oxidase FET5	gi_574144104_dbj_BAO41893.1_	FET5_KLMA_70045	YFL041W
7	AP012219.1	88568	90832	+	-	YLR069C	MEF1	KLMA_70046	BAO41894.1	754	elongation factor G			
7	AP012219.1	91141	91575	-	-	YLR068W	FYV7	KLMA_70047	BAO41895.1	144	rRNA-processing protein FYV7			
7	AP012219.1	92127	94982	+	-	YLR067C	PET309	KLMA_70048	BAO41896.1	951	pentatricopeptide repeat-containing protein PET309			
7	AP012219.1	95168	95743	-	-	YLR066W	SPC3	KLMA_70049	BAO41897.1	191	microsomal signal peptidase subunit 3			
7	AP012219.1	96555	98054	+	-		-	KLMA_70050	BAO41898.1	499	probable metabolite transport protein YFL040W	gi_574144109_dbj_BAO41898.1_	KLMA_70050	KLMA_70050
7	AP012219.1	98685	99821	-	-		ACT	KLMA_70051	BAO41899.1	378	actin			
7	AP012219.1	101575	102117	+	-		-	KLMA_70053	BAO41901.1	180	transmembrane protein 208 homolog			
7	AP012219.1	102277	102891	-	-	YFL038C	YPT1	KLMA_70054	BAO41902.1	204	GTP-binding protein YPT1			
7	AP012219.1	103538	104380	-	-	YLR064W	PER33	KLMA_70055	BAO41903.1	280	UPF0121 membrane protein YLR064W			
7	AP012219.1	105577	106926	+	-	YFL037W	TUB2	KLMA_70056	BAO41904.1	449	tubulin beta chain			
7	AP012219.1	107489	111277	+	-	YFL036W	RPO41	KLMA_70058	BAO41906.1	1262	DNA-directed RNA polymerase			
7	AP012219.1	111583	112504	-	-	YFL034C-B	MOB2	KLMA_70059	BAO41907.1	271	maintenance of ploidy protein mob2			
7	AP012219.1	112820	113857	-	-		-	KLMA_70060	BAO41908.1	345	uncharacterized protein YLR063W			
7	AP012219.1	115129	115983	-	-	YLR393W	ATP10	KLMA_70061	BAO41909.1	284	mitochondrial ATPase complex subunit ATP10			
7	AP012219.1	116502	117188	-	-		-	KLMA_70062	BAO41910.1	228	covalently-linked cell wall protein 14			
7	AP012219.1	117724	118734	-	-	YDL065C	PEX19	KLMA_70063	BAO41911.1	336	peroxisomal membrane protein import receptor PEX19			
7	AP012219.1	118929	119402	+	-	YDL064W	UBC9	KLMA_70064	BAO41912.1	157	SUMO-conjugating enzyme UBC9			
7	AP012219.1	119573	121420	-	-		-	KLMA_70065	BAO41913.1	615	uncharacterized protein YDL063C			
7	AP012219.1	121849	122121	-	-		-	KLMA_70066	BAO41914.1	90	conserved hypothetical membrane protein			
7	AP012219.1	123052	126072	+	-	YLR389C	STE23	KLMA_70067	BAO41915.1	1006	a-factor-processing enzyme			
7	AP012219.1	126855	127143	-	-		RPS29	KLMA_70068	BAO41916.2	74	40S ribosomal protein S29			
7	AP012219.1	128115	130496	+	-	YDL060W	TSR1	KLMA_70069	BAO41917.1	793	ribosome biogenesis protein TSR1			
7	AP012219.1	130787	132001	+	-	YLR387C	REH1	KLMA_70070	BAO41918.1	404	zinc finger protein REH1			
7	AP012219.1	132063	134765	-	-	YLR386W	VAC14	KLMA_70071	BAO41919.1	873	vacuole morphology and inheritance protein 14			
7	AP012219.1	135020	135397	+	-	YLR385C	SWC7	KLMA_70072	BAO41920.1	125	SWR1-complex protein 7			
7	AP012219.1	136191	140168	+	-	YLR384C	IKI3	KLMA_70073	BAO41921.1	1325	elongator complex protein 1			
7	AP012219.1	140267	140896	-	-	YDL059C	RAD59	KLMA_70074	BAO41922.1	209	DNA repair protein RAD59			
7	AP012219.1	141637	146907	+	-	YDL058W	USO1	KLMA_70075	BAO41923.1	1756	intracellular protein transport protein USO1			
7	AP012219.1	146974	150297	-	-	YLR383W	SMC6	KLMA_70076	BAO41924.1	1107	structural maintenance of chromosomes protein 6			
7	AP012219.1	150777	153425	+	-	YLR382C	NAM2	KLMA_70077	BAO41925.1	882	leucyl-tRNA synthetase	gi_574144136_dbj_BAO41925.1_	NAM2_KLMA_70077	YLR382C
7	AP012219.1	153480	155345	-	-	YLR381W	CTF3	KLMA_70078	BAO41926.1	621	central kinetochore subunit CTF3			
7	AP012219.1	155700	157046	-	-	YLR380W	CSR1	KLMA_70079	BAO41927.1	448	phosphatidylinositol transfer protein CSR1			
7	AP012219.1	157789	159651	+	-		-	KLMA_70080	BAO41928.1	620	conserved hypothetical protein			
7	AP012219.1	160223	162499	+	-	YDL056W	MBP1	KLMA_70081	BAO41929.1	758	transcription factor MBP1			
7	AP012219.1	163121	164206	-	-	YDL055C	MPG1	KLMA_70082	BAO41930.1	361	mannose-1-phosphate guanyltransferase	gi_574144141_dbj_BAO41930.1_	MPG1_KLMA_70082	YDL055C
7	AP012219.1	166205	168109	-	-	YBL042C	FUI1	KLMA_70083	BAO41931.1	634	uridine permease	gi_574144142_dbj_BAO41931.1_	FUI1_KLMA_70083	YBL042C
7	AP012219.1	169911	170474	-	-	YJR102C	VPS25	KLMA_70084	BAO41932.1	187	vacuolar protein-sorting-associated protein 25			
7	AP012219.1	170756	171247	+	-		-	KLMA_70085	BAO41933.1	163	central kinetochore subunit MCM16			
7	AP012219.1	171749	173485	+	-	YBL039C	URA7	KLMA_70086	BAO41934.1	578	CTP synthase	gi_574144145_dbj_BAO41934.1_	URA7_KLMA_70086	YBL039C
7	AP012219.1	173939	174403	-	-	YJR104C	SOD1	KLMA_70087	BAO41935.1	154	superoxide dismutase			
7	AP012219.1	175186	175413	-	-		-	KLMA_70089	BAO41937.1	75	conserved hypothetical membrane protein			
7	AP012219.1	175668	176804	+	-		-	KLMA_70090	BAO41938.1	378	conserved hypothetical protein			
7	AP012219.1	177156	178030	+	-	YBL040C	ERD2	KLMA_70091	BAO41939.1	219	ER lumen protein retaining receptor			
7	AP012219.1	178192	178914	-	-	YBL041W	PRE7	KLMA_70092	BAO41940.1	240	proteasome component C5			
7	AP012219.1	179266	180675	-	-	YJL172W	CPS1	KLMA_70093	BAO41941.1	469	carboxypeptidase S			
7	AP012219.1	181802	182539	-	-		-	KLMA_70094	BAO41942.1	245	hypothetical protein KLMA_70094			
7	AP012219.1	184465	185802	+	-	YBL045C	COR1	KLMA_70095	BAO41943.1	445	cytochrome b-c1 complex subunit 1			
7	AP012219.1	186780	187940	-	-	YBL046W	PSY4	KLMA_70096	BAO41944.1	386	serine/threonine-protein phosphatase 4 regulatory subunit 2			
7	AP012219.1	188573	189421	+	-	YJR113C	RSM7	KLMA_70097	BAO41945.1	282	37S ribosomal protein S7			
7	AP012219.1	189568	190023	-	-		-	KLMA_70098	BAO41946.1	151	uncharacterized protein YJR112W-A			
7	AP012219.1	190544	194338	+	-	YBL047C	EDE1	KLMA_70099	BAO41947.1	1264	EH domain-containing and endocytosis protein 1			
7	AP012219.1	194434	195045	-	-	YJR112W	NNF1	KLMA_70100	BAO41948.1	203	kinetochore-associated protein NNF1			
7	AP012219.1	195297	196169	+	-		-	KLMA_70101	BAO41949.1	290	uncharacterized protein YJR111C			
7	AP012219.1	196468	198381	-	-	YJR110W	YMR1	KLMA_70102	BAO41950.1	637	phosphoinositide 3-phosphatase	gi_574144161_dbj_BAO41950.1_	YMR1_KLMA_70102	YJR110W
7	AP012219.1	199253	199627	-	-	YBL049W	MOH1	KLMA_70103	BAO41951.1	124	protein yippee-like MOH1			
7	AP012219.1	200946	203099	-	-		CFL1	KLMA_70104	BAO41952.1	717	ferric reductase transmembrane component 3	gi_574144163_dbj_BAO41952.1_	CFL1_KLMA_70104	CFL1_KLMA_70104
7	AP012219.1	205458	207413	-	-		CFL1	KLMA_70105	BAO41953.2	631	probable ferric reductase transmembrane component			
7	AP012219.1	209655	210747	-	-	YBL050W	SEC17	KLMA_70106	BAO41954.1	292	vesicular-fusion protein SEC17			
7	AP012219.1	214046	215074	+	-		-	KLMA_70107	BAO41955.1	342	hypothetical protein KLMA_70107			
7	AP012219.1	216378	217235	+	-	YJR093C	FIP1	KLMA_70108	BAO41956.1	285	pre-mRNA polyadenylation factor FIP1			
7	AP012219.1	217443	221057	-	-	YJR092W	BUD4	KLMA_70109	BAO41957.1	1204	bud site selection protein 4			
7	AP012219.1	222544	225951	+	-	YJR091C	JSN1	KLMA_70110	BAO41958.1	1135	protein JSN1			
7	AP012219.1	226688	230461	+	-	YJR090C	GRR1	KLMA_70111	BAO41959.1	1257	SCF E3 ubiquitin ligase complex F-box protein GRR1			
7	AP012219.1	230654	232897	-	-		-	KLMA_70112	BAO41960.1	747	conserved hypothetical protein			
7	AP012219.1	233407	234612	-	-	YPR041W	TIF5	KLMA_70113	BAO41961.1	401	eukaryotic translation initiation factor 5			
7	AP012219.1	235255	236112	+	-	YJR088C	EMC2	KLMA_70115	BAO41963.1	285	ER membrane protein complex subunit 2			
7	AP012219.1	236181	237377	-	-	YPR040W	TIP41	KLMA_70116	BAO41964.1	398	type 2A phosphatase activator TIP41			
7	AP012219.1	237838	238440	+	-	YPR037C	ERV2	KLMA_70117	BAO41965.1	200	FAD-linked sulfhydryl oxidase ERV2			
7	AP012219.1	238513	238785	-	-		-	KLMA_70118	BAO41966.1	90	guanine nucleotide-binding protein subunit gamma			
7	AP012219.1	239785	240102	+	-		-	KLMA_70119	BAO41967.1	105	UPF0136 membrane protein YJR085C			
7	AP012219.1	242001	243308	-	-	YJR084W	CSN12	KLMA_70120	BAO41968.1	435	COP9 signalosome complex subunit 12			
7	AP012219.1	243628	244284	+	-		-	KLMA_70121	BAO41969.1	218	assembly-complementing factor 4			
7	AP012219.1	244424	245806	-	-	YPR036W	VMA13	KLMA_70122	BAO41970.1	460	v-type proton ATPase subunit H			
7	AP012219.1	246884	247993	-	-	YPR035W	GLN1	KLMA_70123	BAO41971.1	369	glutamine synthetase	gi_574144182_dbj_BAO41971.1_	GLN1_KLMA_70123	YPR035W
7	AP012219.1	249733	251112	-	-	YPR034W	ARP7	KLMA_70124	BAO41972.1	459	actin-related protein 7			
7	AP012219.1	251480	251827	+	-	YJR082C	EAF6	KLMA_70125	BAO41973.1	115	chromatin modification-related protein EAF6			
7	AP012219.1	252212	253279	+	-	YJR080C	AIM24	KLMA_70126	BAO41974.1	355	uncharacterized protein YJR080C			
7	AP012219.1	253850	255409	+	-		HARS	KLMA_70127	BAO41975.1	519	histidyl-tRNA synthetase	gi_574144186_dbj_BAO41975.1_	HARS_KLMA_70127	HARS_KLMA_70127
7	AP012219.1	255533	256129	-	-		-	KLMA_70128	BAO41976.1	198	uncharacterized protein YBL107C			
7	AP012219.1	256352	259318	-	-	YBL106C	SRO77	KLMA_70129	BAO41977.1	988	protein SNI2			
7	AP012219.1	259715	263167	-	-	YBL105C	PKC1	KLMA_70130	BAO41978.1	1150	protein kinase C-like 1			
7	AP012219.1	263770	266661	-	-	YBL104C	SEA4	KLMA_70131	BAO41979.1	963	WD repeat-containing protein YBL104C			
7	AP012219.1	266858	269026	-	-	YPR031W	NTO1	KLMA_70132	BAO41980.1	722	nuA3 HAT complex component NTO1			
7	AP012219.1	269636	271075	-	-	YBL103C	RTG3	KLMA_70133	BAO41981.1	479	retrograde regulation protein 3			
7	AP012219.1	271620	272261	+	-	YBL102W	SFT2	KLMA_70134	BAO41982.1	213	protein transport protein SFT2			
7	AP012219.1	272385	275774	-	-	YBL101C	ECM21	KLMA_70136	BAO41984.1	1129	protein ECM21			
7	AP012219.1	276391	278814	+	-	YPR029C	APL4	KLMA_70137	BAO41985.1	807	AP-1 complex subunit gamma-1			
7	AP012219.1	279077	279738	-	-	YPR028W	YOP1	KLMA_70138	BAO41986.2	184	protein YOP1			
7	AP012219.1	280745	284224	-	-	YPR026W	ATH1	KLMA_70139	BAO41987.1	1159	vacuolar acid trehalase	gi_574144198_dbj_BAO41987.1_	ATH1_KLMA_70139	YPR026W
7	AP012219.1	285912	287558	+	-	YBL099W	ATP1	KLMA_70140	BAO41988.1	548	ATP synthase subunit alpha			
7	AP012219.1	288359	289573	+	-	YPR025C	CCL1	KLMA_70141	BAO41989.1	404	cyclin CCL1			
7	AP012219.1	290049	292190	-	-	YPR024W	YME1	KLMA_70142	BAO41990.1	713	protein YME1			
7	AP012219.1	292669	295005	-	-	YBL097W	BRN1	KLMA_70144	BAO41992.1	778	condensin complex subunit 2			
7	AP012219.1	295700	297724	-	-		ywtG	KLMA_70145	BAO41993.1	674	conserved hypothetical membrane protein	gi_574144204_dbj_BAO41993.1_	ywtG_KLMA_70145	ywtG_KLMA_70145
7	AP012219.1	300047	300796	+	-		-	KLMA_70146	BAO41994.1	249	uncharacterized protein YBL095W			
7	AP012219.1	301602	303155	+	-	YER122C	GLO3	KLMA_70147	BAO41995.1	517	ADP-ribosylation factor GTPase-activating protein GLO3			
7	AP012219.1	303818	304435	-	-	YBL093C	ROX3	KLMA_70148	BAO41996.1	205	mediator of RNA polymerase II transcription subunit 19			
7	AP012219.1	306574	306966	+	-	YBL092W	RPL32	KLMA_70149	BAO41997.1	130	60S ribosomal protein L32			
7	AP012219.1	309590	310873	-	-	YBL091C	MAP2	KLMA_70150	BAO41998.1	427	methionine aminopeptidase 2			
7	AP012219.1	311358	311807	+	-		-	KLMA_70151	BAO41999.1	149	37S ribosomal protein MRP21			
7	AP012219.1	312177	313577	+	-	YER119C	AVT6	KLMA_70152	BAO42000.1	466	vacuolar amino acid transporter 6	gi_574144211_dbj_BAO42000.1_	AVT6_KLMA_70152	YER119C
7	AP012219.1	313883	314965	+	-	YER118C	SHO1	KLMA_70153	BAO42001.1	360	protein SSU81			
7	AP012219.1	315188	323500	-	-	YBL088C	TEL1	KLMA_70154	BAO42002.1	2770	serine/threonine-protein kinase TEL1			
7	AP012219.1	323829	324789	-	-	YER117W	RPL23B	KLMA_70155	BAO42003.2	137	60S ribosomal protein L23			
7	AP012219.1	325507	326322	+	-		-	KLMA_70156	BAO42004.1	271	conserved hypothetical protein			
7	AP012219.1	326673	327224	+	-		-	KLMA_70157	BAO42005.1	183	hypothetical protein KLMA_70157			
7	AP012219.1	327832	329190	+	-	YNL317W	PFS2	KLMA_70158	BAO42006.1	452	polyadenylation factor subunit 2			
7	AP012219.1	329950	331338	-	-	YOL136C	PFK27	KLMA_70159	BAO42007.1	462	6-phosphofructo-2-kinase 2	gi_574144218_dbj_BAO42007.1_	PFK27_KLMA_70159	YOL136C
7	AP012219.1	333116	333757	-	-	YOL135C	MED7	KLMA_70160	BAO42008.1	213	mediator of RNA polymerase II transcription subunit 7			
7	AP012219.1	334249	334575	+	-	YOL133W	HRT1	KLMA_70161	BAO42009.1	108	RING-box protein HRT1			
7	AP012219.1	334797	335732	-	-	YNL316C	PHA2	KLMA_70162	BAO42010.1	311	putative prephenate dehydratase	gi_574144221_dbj_BAO42010.1_	PHA2_KLMA_70162	YNL316C
7	AP012219.1	336077	337048	-	-	YNL315C	ATP11	KLMA_70163	BAO42011.1	323	protein ATP11			
7	AP012219.1	337361	338179	+	-		-	KLMA_70164	BAO42012.1	272	protein DAL82			
7	AP012219.1	338249	340939	-	-	YNL313C	EMW1	KLMA_70165	BAO42013.1	896	uncharacterized protein YNL313C			
7	AP012219.1	341288	343669	-	-	YOL130W	ALR1	KLMA_70166	BAO42014.1	793	magnesium transporter ALR1			
7	AP012219.1	344784	345125	+	-	YER071C	TDA2	KLMA_70167	BAO42015.1	113	uncharacterized protein YER071C			
7	AP012219.1	345181	347565	-	-	YIL068C	SEC6	KLMA_70168	BAO42016.1	794	exocyst complex component SEC6			
7	AP012219.1	347872	349842	-	-		-	KLMA_70169	BAO42017.1	656	uncharacterized protein YIL067C			
7	AP012219.1	350313	352952	-	-	YER070W	RNR1	KLMA_70170	BAO42018.1	879	ribonucleoside-diphosphate reductase large chain 1	gi_574144229_dbj_BAO42018.1_	RNR1_KLMA_70170	YER070W
7	AP012219.1	354318	354785	-	-	YIL065C	FIS1	KLMA_70171	BAO42019.1	155	mitochondria fission 1 protein			
7	AP012219.1	355143	355832	+	-	YIL064W	SEE1	KLMA_70172	BAO42020.1	229	uncharacterized methyltransferase YIL064W			
7	AP012219.1	355929	356972	-	-	YIL063C	YRB2	KLMA_70173	BAO42021.1	347	ran-specific GTPase-activating protein 2			
7	AP012219.1	357212	357673	-	-	YIL062C	ARC15	KLMA_70174	BAO42022.1	153	actin-related protein 2/3 complex subunit 5			
7	AP012219.1	358114	360693	-	-		ARG5,6	KLMA_70175	BAO42023.1	859	protein ARG5	gi_574144234_dbj_BAO42023.1_	ARG56_KLMA_70175	ARG5,6_KLMA_70175
7	AP012219.1	361240	362151	-	-	YIL061C	SNP1	KLMA_70176	BAO42024.1	303	U1 small nuclear ribonucleoprotein 70 kDa homolog			
7	AP012219.1	362453	364207	-	-	YER068W	MOT2	KLMA_70177	BAO42025.1	584	general negative regulator of transcription subunit 4			
7	AP012219.1	364834	365319	-	-	YER067W	RGI1	KLMA_70178	BAO42026.1	161	uncharacterized protein YIL057C			
7	AP012219.1	367466	369130	+	-	YER065C	ICL1	KLMA_70179	BAO42027.1	554	isocitrate lyase	gi_574144238_dbj_BAO42027.1_	ICL1_KLMA_70179	YER065C
7	AP012219.1	370957	373020	+	-	YIL056W	VHR1	KLMA_70180	BAO42028.1	687	transcription factor VHR1			
7	AP012219.1	373591	375159	-	-		-	KLMA_70181	BAO42029.1	522	hypothetical protein KLMA_70181			
7	AP012219.1	375975	376586	-	-	YER063W	THO1	KLMA_70182	BAO42030.1	203	protein THO1			
7	AP012219.1	378096	378842	+	-	YIL053W	RHR2	KLMA_70183	BAO42031.1	248	(DL)-glycerol-3-phosphatase 1	gi_574144242_dbj_BAO42031.1_	RHR2_KLMA_70183	YIL053W
7	AP012219.1	379392	380687	+	-	YER061C	CEM1	KLMA_70184	BAO42032.1	431	3-oxoacyl	gi_574144243_dbj_BAO42032.1_	CEM1_KLMA_70184	YER061C
7	AP012219.1	380715	381416	-	-	YIL049W	DFG10	KLMA_70185	BAO42033.1	233	protein DFG10	gi_574144244_dbj_BAO42033.1_	DFG10_KLMA_70185	YIL049W
7	AP012219.1	382049	383608	-	-	YER056C	FCY2	KLMA_70186	BAO42034.1	519	purine-cytosine permease FCY2	gi_574144245_dbj_BAO42034.1_	FCY2_KLMA_70186	YER056C
7	AP012219.1	386169	387467	-	-	YER059W	PCL6	KLMA_70187	BAO42035.1	432	PHO85 cyclin-6			
7	AP012219.1	388311	388574	-	-	YER058W	PET117	KLMA_70188	BAO42036.1	87	protein PET117			
7	AP012219.1	389165	389587	+	-	YIL051C	MMF1	KLMA_70189	BAO42037.1	140	protein MMF1			
7	AP012219.1	390426	391252	+	-	YIL052C	RPL34B	KLMA_70190	BAO42038.1	125	60S ribosomal protein L34-B			
7	AP012219.1	392112	395558	+	-	YIL048W	NEO1	KLMA_70191	BAO42039.1	1148	probable phospholipid-transporting ATPase NEO1	gi_574144250_dbj_BAO42039.1_	NEO1_KLMA_70191	YIL048W
7	AP012219.1	395827	396798	-	-	YNR034W	SOL1	KLMA_70192	BAO42040.1	323	6-phosphogluconolactonase-like protein 1	gi_574144251_dbj_BAO42040.1_	SOL1_KLMA_70192	YNR034W
7	AP012219.1	397476	399731	-	-	YNR033W	ABZ1	KLMA_70193	BAO42041.1	751	aminodeoxychorismate synthase	gi_574144252_dbj_BAO42041.1_	ABZ1_KLMA_70193	YNR033W
7	AP012219.1	399999	400223	+	-	YNR032C-A	HUB1	KLMA_70194	BAO42042.1	74	ubiquitin-like modifier HUB1			
7	AP012219.1	400309	401343	-	-	YNR032W	PPG1	KLMA_70195	BAO42043.1	344	serine/threonine-protein phosphatase PP2A-like PPG1			
7	AP012219.1	401720	406381	+	-	YNR031C	SSK2	KLMA_70196	BAO42044.1	1553	MAP kinase kinase kinase SSK2			
7	AP012219.1	406879	408426	+	-	YCR072C	RSA4	KLMA_70197	BAO42045.1	515	WD repeat-containing protein YCR072C			
